export,config,model,effort,level,prompt_id,prompt_number,in_comparison,metric,value
Fable5_1,Fable5_1_medium,claude-fable-5-1,medium,L1,L1_11,11,True,errors_chart_display_v0,0
Fable5_1,Fable5_1_medium,claude-fable-5-1,medium,L1,L1_11,11,True,errors_visualize:show_widget,0
Fable5_1,Fable5_1_medium,claude-fable-5-1,medium,L1,L1_11,11,True,errors_visualize:read_me,0
Fable5_1,Fable5_1_medium,claude-fable-5-1,medium,L1,L1_11,11,True,errors_Artifact,0
Fable5_1,Fable5_1_medium,claude-fable-5-1,medium,L1,L1_11,11,True,time_lit_s,0
Fable5_1,Fable5_1_medium,claude-fable-5-1,medium,L1,L1_11,11,True,time_build_s,0
Fable5_1,Fable5_1_medium,claude-fable-5-1,medium,L1,L1_11,11,True,time_cmd_s,122.0
Fable5_1,Fable5_1_medium,claude-fable-5-1,medium,L1,L1_11,11,True,time_inspect_s,1.3
Fable5_1,Fable5_1_medium,claude-fable-5-1,medium,L1,L1_11,11,True,time_present_s,1.1
Fable5_1,Fable5_1_medium,claude-fable-5-1,medium,L1,L1_11,11,True,time_other_s,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,prompt_words,35
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,wall_s,726.5
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,active_s,695.3
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,waiting_s,31.2
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,thinking_s,581.1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,text_s,23.1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,tool_s,75.4
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,other_s,15.7
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,segments,2
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,typed_continues,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,auto_continues,1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,incomplete,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,tool_calls,7
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,n_bash_tool,3
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,n_create_file,1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,n_str_replace,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,n_view,2
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,n_web_search,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,n_web_fetch,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,n_present_files,1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,n_chart_display_v0,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,n_visualize:show_widget,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,n_visualize:read_me,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,n_Artifact,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,tool_errors,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,bash_nonzero_exit,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,thinking_blocks,3
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,thinking_summaries,67
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,text_blocks,2
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,prompt_chars,189
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,final_answer_words,597
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,final_answer_chars,3201
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,images,1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,html_reports,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,artifacts,1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,sandbox_files,1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,alternate_messages,2
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,alternate_active_s,84.7
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,calls_lit,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,calls_build,1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,calls_cmd,3
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,calls_inspect,2
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,calls_present,1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,calls_other,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,frac_lit,0.0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,frac_build,0.143
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,frac_cmd,0.429
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,frac_inspect,0.286
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,frac_present,0.143
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,frac_other,0.0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,web_searches,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,search_result_urls,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,pages_fetched,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,fetch_failed,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,pages_reached,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,web_domains,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,scripts_written,1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,final_code_lines,276
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,final_code_chars,11042
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,code_lines_written,276
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,str_replace_applied,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,str_replace_untracked,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,inline_script_lines,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,command_lines,3
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,html_files_written,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,final_html_lines,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,thinking_share,0.8
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,text_share,0.032
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,tool_share,0.104
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,waiting_share,0.043
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,mean_segment_s,347.7
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,max_segment_s,637.7
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,user_wait_total_s,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,median_tool_call_s,1.14
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,tool_s_bash_tool,7.1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,tool_s_create_file,65.1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,tool_s_str_replace,0.0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,tool_s_view,2.6
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,tool_s_web_search,0.0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,tool_s_web_fetch,0.0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,tool_s_present_files,0.6
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,tool_s_chart_display_v0,0.0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,tool_s_visualize:show_widget,0.0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,tool_s_visualize:read_me,0.0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,tool_s_Artifact,0.0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,errors_bash_tool,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,errors_create_file,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,errors_str_replace,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,errors_view,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,errors_web_search,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,errors_web_fetch,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,errors_present_files,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,errors_chart_display_v0,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,errors_visualize:show_widget,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,errors_visualize:read_me,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,errors_Artifact,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,time_lit_s,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,time_build_s,65.1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,time_cmd_s,7.1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,time_inspect_s,2.6
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,time_present_s,0.6
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_1,1,True,time_other_s,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,prompt_words,35
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,wall_s,314.4
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,active_s,314.4
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,waiting_s,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,thinking_s,221.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,text_s,29.8
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,tool_s,52.5
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,other_s,11.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,segments,1
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,typed_continues,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,auto_continues,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,incomplete,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,tool_calls,5
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,n_bash_tool,2
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,n_create_file,1
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,n_str_replace,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,n_view,1
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,n_web_search,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,n_web_fetch,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,n_present_files,1
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,n_chart_display_v0,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,n_visualize:show_widget,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,n_visualize:read_me,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,n_Artifact,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,tool_errors,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,bash_nonzero_exit,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,thinking_blocks,2
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,thinking_summaries,25
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,text_blocks,2
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,prompt_chars,189
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,final_answer_words,744
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,final_answer_chars,3842
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,images,1
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,html_reports,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,artifacts,1
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,sandbox_files,1
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,alternate_messages,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,alternate_active_s,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,calls_lit,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,calls_build,1
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,calls_cmd,2
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,calls_inspect,1
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,calls_present,1
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,calls_other,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,frac_lit,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,frac_build,0.2
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,frac_cmd,0.4
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,frac_inspect,0.2
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,frac_present,0.2
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,frac_other,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,web_searches,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,search_result_urls,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,pages_fetched,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,fetch_failed,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,pages_reached,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,web_domains,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,scripts_written,1
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,final_code_lines,187
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,final_code_chars,6187
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,code_lines_written,187
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,str_replace_applied,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,str_replace_untracked,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,inline_script_lines,1
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,command_lines,2
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,html_files_written,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,final_html_lines,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,thinking_share,0.703
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,text_share,0.095
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,tool_share,0.167
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,waiting_share,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,mean_segment_s,314.4
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,max_segment_s,314.4
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,user_wait_total_s,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,median_tool_call_s,2.91
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,tool_s_bash_tool,9.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,tool_s_create_file,41.2
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,tool_s_str_replace,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,tool_s_view,1.7
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,tool_s_web_search,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,tool_s_web_fetch,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,tool_s_present_files,0.7
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,tool_s_chart_display_v0,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,tool_s_visualize:show_widget,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,tool_s_visualize:read_me,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,tool_s_Artifact,0.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,errors_bash_tool,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,errors_create_file,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,errors_str_replace,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,errors_view,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,errors_web_search,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,errors_web_fetch,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,errors_present_files,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,errors_chart_display_v0,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,errors_visualize:show_widget,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,errors_visualize:read_me,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,errors_Artifact,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,time_lit_s,0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,time_build_s,41.2
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,time_cmd_s,9.0
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,time_inspect_s,1.7
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,time_present_s,0.7
Opus4_7,Opus4_7_high,claude-opus-4-7,high,L1,L1_1,1,True,time_other_s,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,prompt_words,72
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,wall_s,1040.3
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,active_s,1022.1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,waiting_s,18.2
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,thinking_s,350.8
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,text_s,25.7
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,tool_s,425.5
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,other_s,220.1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,segments,2
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,typed_continues,1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,auto_continues,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,incomplete,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,tool_calls,31
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,n_bash_tool,15
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,n_create_file,2
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,n_str_replace,4
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,n_view,9
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,n_web_search,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,n_web_fetch,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,n_present_files,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,n_chart_display_v0,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,n_visualize:show_widget,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,n_visualize:read_me,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,n_Artifact,1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,tool_errors,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,bash_nonzero_exit,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,thinking_blocks,11
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,thinking_summaries,38
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,text_blocks,10
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,prompt_chars,372
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,final_answer_words,422
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,final_answer_chars,2345
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,images,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,html_reports,1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,artifacts,1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,sandbox_files,12
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,alternate_messages,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,alternate_active_s,0.0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,calls_lit,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,calls_build,6
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,calls_cmd,15
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,calls_inspect,9
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,calls_present,1
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,calls_other,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,frac_lit,0.0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,frac_build,0.194
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,frac_cmd,0.484
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,frac_inspect,0.29
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,frac_present,0.032
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,frac_other,0.0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,web_searches,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,search_result_urls,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,pages_fetched,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,fetch_failed,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,pages_reached,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,web_domains,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,scripts_written,2
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,final_code_lines,647
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,final_code_chars,24807
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,code_lines_written,670
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,str_replace_applied,4
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,str_replace_untracked,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,inline_script_lines,718
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,command_lines,738
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,html_files_written,0
Opus4_7,Opus4_7_max,claude-opus-4-7,max,L1,L1_2,2,True,final_html_lines,0
